"date","lon","lat"
"2018-07-19",-72.175607,42.538302
"2018-07-26",-72.178072,42.539966
"2018-07-26",-72.179312,42.537308
"2018-07-19",-72.254598,42.392282
"2018-07-19",-72.25372,42.403087
"2018-06-24",-72.229737,42.427091
"2018-05-23",-72.254599,42.424723
"2017-12-14",-72.198776,42.434188
"2018-01-24",-72.250472,42.45243
"2018-05-23",-72.258285,42.424246
"2018-05-23",-72.275158,42.489469
"2018-05-23",-72.259572,42.478565
"2018-05-23",-72.228878,42.436767
"2018-06-17",-72.177968,42.535686
"2020-09-06",-78.070547,39.058809
"2020-07-04",-78.072521,39.061
"2020-09-06",-78.070917,39.057723
"2020-10-08",-78.073305,39.058572
"2020-06-18",-77.969265,39.085485
"2020-09-22",-77.962567,39.087516
"2020-07-04",-78.07441,39.057518
"2020-06-18",-77.970992,39.086353
"2020-09-06",-77.963659,39.078872
"2020-07-20",-78.073686,39.058047
"2020-07-04",-77.958389,39.087919
"2020-07-04",-78.072602,39.058855
"2020-07-04",-78.072571,39.059389
"2020-07-04",-77.95775,39.086824
"2020-07-04",-78.071895,39.059365
"2020-08-05",-77.962499,39.081529
"2020-10-08",-77.980394,39.100938
"2020-07-20",-77.961088,39.082046
"2020-09-06",-78.069151,39.058229
"2020-07-04",-78.073985,39.061573
"2020-07-04",-78.074263,39.060777
"2020-10-08",-78.07596,39.061351
"2020-06-18",-77.971942,39.087456
"2020-06-18",-77.974013,39.087243
"2020-08-05",-77.954623,39.087544
"2020-10-08",-77.96809,39.080851
"2020-07-04",-78.075994,39.060809
"2017-05-09",-78.16186,38.900538
"2017-05-09",-78.146458,38.896938
"2017-05-09",-78.139432,38.890566
"2017-05-09",-78.139644,38.894617
"2017-05-09",-78.125148,38.884776
"2017-05-09",-78.142704,38.895214
"2017-05-09",-78.163985,38.874379
"2017-05-09",-78.147164,38.887763
"2017-05-09",-78.139901,38.879734
"2017-05-09",-78.137217,38.894257
"2017-05-09",-78.135536,38.893949
"2017-05-09",-78.130305,38.884909
"2017-05-09",-78.152007,38.897609
"2017-05-09",-78.120371,38.883308
"2016-06-16",-76.524078,38.871838
"2016-04-13",-76.539828,38.873795
"2016-07-02",-76.543752,38.899872
"2016-07-02",-76.55872,38.880982
"2016-07-02",-76.561509,38.886494
"2021-05-13",-76.56794,38.894323
"2021-05-13",-76.558917,38.895036
"2021-05-13",-76.551056,38.898525
"2021-05-13",-76.553986,38.890803
"2021-05-13",-76.547604,38.893246
"2021-05-13",-76.549609,38.889027
"2021-05-13",-76.543752,38.899872
"2021-05-13",-76.556093,38.890381
"2021-06-14",-76.556464,38.889274
"2021-05-13",-76.564037,38.890371
"2021-06-30",-76.562841,38.887087
"2021-05-13",-76.546253,38.909676
"2021-05-13",-76.554055,38.87241
"2021-05-13",-76.554591,38.875454
"2021-05-13",-76.561545,38.891368
"2021-05-13",-76.561429,38.881351
"2021-05-13",-76.560977,38.878648
"2021-05-13",-76.533585,38.868693
"2021-05-13",-76.535565,38.876039
"2021-05-13",-76.541096,38.875995
"2021-05-13",-76.544434,38.871792
"2021-05-13",-76.561169,38.897571
"2021-05-13",-76.55872,38.880982
"2021-05-13",-76.558018,38.881785
"2021-05-13",-76.547314,38.88109
"2021-05-13",-76.558626,38.882867
"2021-06-14",-76.560193,38.885634
"2021-09-02",-76.539828,38.873795
"2021-09-18",-76.531608,38.872927
"2021-09-02",-76.524078,38.871838
"2017-12-19",-81.435161,28.11859
"2018-10-03",-81.433949,28.122132
"2018-10-03",-81.399974,28.099732
"2017-12-03",-81.399332,28.092969
"2018-12-22",-81.425532,28.074209
"2018-06-29",-81.428559,28.073118
"2017-12-03",-81.393323,28.039641
"2017-12-03",-81.401888,28.046662
"2018-06-29",-81.417507,28.053114
"2017-12-03",-81.416879,28.048244
"2018-09-01",-81.418579,28.0967
"2018-09-01",-81.432746,28.125082
"2018-10-03",-81.433661,28.126189
"2018-06-13",-81.43487,28.1232
"2019-07-23",-84.473242,31.196146
"2019-07-23",-84.476315,31.198632
"2019-07-23",-84.454913,31.200072
"2019-07-23",-84.447296,31.190203
"2019-07-23",-84.45585,31.187671
"2019-08-17",-84.451228,31.195968
"2019-07-23",-84.476067,31.185097
"2019-08-17",-84.450932,31.195154
"2019-08-01",-84.456903,31.194989
"2019-07-23",-84.468204,31.185207
"2019-07-23",-84.464108,31.196488
"2019-07-23",-84.461913,31.196458
"2019-07-23",-84.460062,31.194504
"2019-07-23",-84.468201,31.196845
"2019-07-23",-84.465861,31.189774
"2019-07-23",-84.470663,31.187434
"2019-07-23",-84.46438,31.186763
"2019-07-23",-84.467178,31.198433
"2019-08-01",-84.477998,31.182704
"2019-07-23",-84.469499,31.208217
"2019-06-30",-84.472088,31.180684
"2019-07-23",-84.477077,31.194314
"2021-08-08",-81.992063,29.691969
"2021-09-25",-81.992056,29.693584
"2020-12-27",-81.94635,29.679302
"2021-10-02",-81.991102,29.688969
"2021-10-11",-81.967447,29.682392
"2020-12-11",-81.995719,29.685933
"2021-05-11",-81.971145,29.711309
"2021-10-02",-81.983366,29.69225
"2021-06-28",-81.989698,29.702728
"2021-09-25",-81.959108,29.684075
"2021-10-11",-81.947419,29.694993
"2021-06-28",-81.962568,29.690279
"2021-05-04",-82.008881,29.702914
"2021-05-04",-82.017543,29.698798
"2021-07-14",-81.941828,29.691764
"2021-07-30",-82.02558,29.696568
"2021-09-25",-81.956817,29.703861
"2021-10-27",-82.007163,29.685058
"2021-10-11",-81.987042,29.721507
"2021-10-11",-81.969684,29.687219
"2018-11-07",-66.824633,17.970294
"2018-11-23",-66.832036,17.965762
"2018-11-23",-66.863969,17.970725
"2017-12-06",-66.867682,17.968869
"2018-01-07",-66.85267,17.969254
"2017-12-06",-66.851235,17.972768
"2018-11-07",-66.857711,17.972832
"2018-11-07",-66.861701,17.973138
"2018-01-07",-66.871318,17.972442
"2017-12-06",-66.864301,17.967743
"2017-12-06",-66.864276,17.96911
"2018-11-23",-66.88045,17.968745
"2017-12-06",-66.875667,17.963818
"2018-11-07",-66.867833,17.97943
"2020-11-12",-67.075469,18.019086
"2020-12-14",-67.075468,18.020196
"2020-08-08",-67.074891,18.020963
"2020-07-23",-67.074931,18.017713
"2020-08-08",-67.075175,18.022074
"2020-08-24",-67.073331,18.035349
"2020-09-25",-67.08278,18.026484
"2020-09-25",-67.084747,18.025704
"2020-09-25",-67.081365,18.025922
"2020-08-24",-67.078525,18.025907
"2020-07-23",-67.078507,18.0278
"2020-08-24",-67.084819,18.020279
"2020-12-14",-67.08088,18.017803
"2020-08-24",-67.069111,18.032303
"2020-11-28",-67.070519,18.032068
"2020-12-14",-67.070828,18.030429
"2020-04-02",-67.072199,18.034241
"2020-09-25",-67.084278,18.018109
"2020-09-25",-67.076837,18.024533
"2020-12-14",-67.066822,18.034464
"2017-06-09",-90.089055,45.82204
"2017-06-09",-90.086208,45.826442
"2017-06-09",-90.053927,45.793824
"2017-08-12",-90.062109,45.802505
"2017-07-04",-89.588327,45.508883
"2017-08-12",-89.588573,45.506178
"2017-08-12",-89.587394,45.505661
"2017-08-12",-89.58706,45.506757
"2017-06-09",-90.085088,45.834307
"2017-09-13",-90.072607,45.82494
"2017-08-12",-90.078389,45.817458
"2017-06-09",-90.064162,45.797883
"2017-06-09",-90.092307,45.797373
"2017-06-09",-90.092743,45.812246
"2020-06-17",-89.594035,45.49189
"2020-06-17",-89.593697,45.493514
"2020-09-05",-89.591099,45.495221
"2020-07-12",-89.590168,45.491181
"2020-08-29",-89.58023,45.492749
"2020-09-05",-89.58222,45.494325
"2020-09-05",-89.574026,45.494384
"2020-09-05",-89.567838,45.493691
"2020-06-17",-89.567781,45.492353
"2020-06-17",-89.576619,45.492422
"2020-06-17",-89.5554,45.481809
"2020-09-05",-89.551853,45.488111
"2020-07-19",-89.554887,45.48697
"2020-02-10",-89.556089,45.479917
"2020-08-04",-89.569418,45.485858
"2020-09-05",-89.577675,45.490243
"2019-06-15",-89.540445,46.232136
"2019-06-15",-89.541941,46.231276
"2019-06-15",-89.539694,46.233222
"2019-06-15",-89.542459,46.234247
"2019-06-15",-89.536457,46.230581
"2019-06-15",-89.560771,46.234625
"2019-06-15",-89.53609,46.256247
"2019-06-15",-89.505026,46.215104
"2019-06-15",-89.513299,46.22596
"2019-06-15",-89.515052,46.256193
"2019-06-15",-89.512657,46.254613
"2019-06-15",-89.506506,46.231237
"2019-06-15",-89.540913,46.234299
"2019-06-15",-89.537131,46.227894
"2019-06-15",-89.541857,46.237778
"2019-05-30",-89.544805,46.243102
"2019-06-15",-89.532533,46.230692
"2019-06-15",-89.504463,46.236979
"2019-06-15",-89.537992,46.2295
"2019-06-15",-89.538847,46.23109
"2019-07-22",-96.638463,39.115597
"2019-07-22",-96.594339,39.215958
"2019-06-20",-96.595022,39.214927
"2019-07-22",-96.647329,39.124964
"2019-07-22",-96.64534,39.125694
"2019-07-22",-96.599283,39.215287
"2019-07-22",-96.64202,39.126668
"2019-07-22",-96.601254,39.215594
"2019-06-04",-96.600871,39.21712
"2019-07-22",-96.639109,39.125589
"2019-07-22",-96.637853,39.124272
"2019-09-24",-96.641186,39.12255
"2019-09-24",-96.638655,39.119701
"2019-09-24",-96.638276,39.120699
"2019-07-22",-96.611503,39.111555
"2019-07-22",-96.613606,39.111041
"2019-07-22",-96.612665,39.108044
"2019-06-04",-96.614399,39.108366
"2019-06-04",-96.595404,39.223125
"2019-06-04",-96.582637,39.221583
"2017-05-29",-96.597472,39.106213
"2017-05-29",-96.570347,39.088076
"2017-06-14",-96.571173,39.073755
"2017-05-29",-96.555874,39.075067
"2017-06-30",-96.564404,39.09957
"2017-06-30",-96.56118,39.102192
"2017-06-30",-96.561811,39.103827
"2017-05-29",-96.563925,39.103068
"2017-07-16",-96.585981,39.107315
"2017-06-30",-96.561283,39.1095
"2017-06-30",-96.552209,39.110903
"2017-06-30",-96.550145,39.110568
"2017-06-30",-96.545368,39.108081
"2017-06-14",-96.546015,39.119992
"2017-07-16",-96.544716,39.086976
"2017-05-13",-96.596161,39.103998
"2017-05-29",-96.55852,39.088085
"2017-06-14",-96.566704,39.082563
"2017-08-01",-96.58894,39.07116
"2017-08-01",-96.582247,39.084519
"2018-05-09",-95.194409,39.035201
"2018-08-13",-95.204735,39.054509
"2018-06-10",-95.201392,39.045354
"2018-05-09",-95.188064,39.052642
"2018-05-09",-95.187902,39.038041
"2018-07-28",-95.205279,39.037233
"2018-05-09",-95.19703,39.041659
"2018-10-16",-95.208663,39.046329
"2018-05-09",-95.192035,39.036615
"2018-07-28",-95.198575,39.033807
"2018-05-09",-95.202721,39.043184
"2018-08-13",-95.185979,39.052686
"2018-05-09",-95.189911,39.033692
"2018-05-09",-95.196953,39.037623
"2016-10-02",-83.645325,35.6789
"2016-10-02",-83.587378,35.670427
"2016-05-27",-83.52603,35.669842
"2016-07-14",-83.475516,35.58978
"2016-05-27",-83.532102,35.684589
"2016-08-31",-83.474563,35.67661
"2016-07-14",-83.48998,35.670878
"2016-07-14",-83.474652,35.593016
"2016-05-27",-83.513992,35.686866
"2016-07-14",-83.482275,35.679121
"2016-09-09",-83.505443,35.691954
"2016-05-27",-83.506609,35.686509
"2016-05-27",-83.503985,35.68601
"2016-09-16",-83.502232,35.685523
"2021-05-25",-83.498951,35.685859
"2021-08-29",-83.532102,35.684589
"2021-05-25",-83.522396,35.669925
"2021-06-10",-83.642356,35.678734
"2021-08-22",-83.50228,35.686587
"2021-09-07",-83.344121,35.704934
"2021-07-21",-83.481653,35.670778
"2021-06-26",-83.474563,35.67661
"2021-06-26",-83.408575,35.730398
"2021-09-14",-83.506609,35.686509
"2021-08-29",-83.482275,35.679121
"2021-08-13",-83.502675,35.688773
"2021-05-25",-83.503411,35.690916
"2021-05-25",-83.501737,35.691475
"2021-07-28",-83.474652,35.593016
"2021-11-10",-83.475516,35.58978
"2021-08-29",-83.536321,35.690178
"2021-05-25",-83.587378,35.670427
"2021-06-10",-83.638159,35.683384
"2021-06-26",-83.645325,35.6789
"2021-05-25",-83.500771,35.692349
"2021-08-13",-83.504948,35.687095
"2021-06-26",-83.505443,35.691954
"2021-09-14",-83.507296,35.688412
"2018-06-04",-80.5198,37.376631
"2018-06-04",-80.518487,37.374434
"2018-06-04",-80.527932,37.377486
"2018-06-04",-80.5202,37.37556
"2018-06-04",-80.511896,37.429342
"2018-06-04",-80.499069,37.426865
"2018-06-04",-80.571837,37.427946
"2018-06-04",-80.527279,37.378569
"2018-06-04",-80.564064,37.426799
"2018-06-04",-80.526343,37.365565
"2018-06-04",-80.526975,37.368528
"2018-06-04",-80.524252,37.372058
"2018-06-04",-80.521589,37.363106
"2018-06-04",-80.524992,37.3607
"2017-05-14",-84.230646,35.965875
"2017-05-14",-84.227994,35.974464
"2017-05-14",-84.221346,35.95564
"2017-05-14",-84.212753,35.982199
"2017-05-14",-84.270109,35.930248
"2017-07-17",-84.263286,35.916313
"2017-05-14",-84.275214,35.907944
"2017-05-14",-84.32368,35.938227
"2017-05-14",-84.332543,35.93276
"2017-05-14",-84.329755,35.925371
"2017-05-14",-84.287233,35.963926
"2017-05-14",-84.278894,35.964792
"2017-05-14",-84.286859,35.965252
"2017-05-14",-84.285882,35.964418
"2019-05-18",-87.799108,32.540987
"2019-04-16",-87.801968,32.539627
"2019-08-06",-87.81434,32.531982
"2019-07-05",-87.815024,32.534942
"2019-08-06",-87.804522,32.538802
"2019-04-16",-87.806187,32.540687
"2019-04-16",-87.806138,32.538534
"2019-05-18",-87.818534,32.532479
"2019-04-16",-87.80198,32.540988
"2019-04-16",-87.805209,32.541786
"2019-04-16",-87.80774,32.540702
"2019-04-16",-87.814626,32.523355
"2019-07-05",-87.814098,32.540078
"2019-09-23",-87.808008,32.535814
"2019-04-16",-87.800368,32.539652
"2018-04-29",-88.193888,31.806908
"2018-04-29",-88.188214,31.808316
"2018-04-29",-88.187361,31.814261
"2018-05-15",-88.181314,31.811631
"2018-08-03",-88.202238,31.812516
"2018-05-15",-88.181484,31.82786
"2018-04-13",-88.183042,31.825952
"2018-04-13",-88.182318,31.821083
"2018-04-13",-88.160393,31.855414
"2018-05-31",-88.160721,31.854295
"2018-05-15",-88.179966,31.80812
"2018-04-29",-88.177623,31.824646
"2018-04-29",-88.163277,31.857544
"2018-05-31",-88.161742,31.857054
"2017-09-17",-87.397606,32.952869
"2017-06-13",-87.398914,32.951498
"2017-04-26",-87.397268,32.948795
"2017-07-15",-87.397294,32.950156
"2017-04-26",-87.42694,32.974426
"2017-07-31",-87.432705,32.977665
"2017-04-26",-87.432614,32.957884
"2017-07-31",-87.433389,32.921617
"2017-09-01",-87.428895,32.922166
"2017-04-26",-87.446131,32.898842
"2017-09-17",-87.454392,32.884748
"2017-07-15",-87.397336,32.897137
"2017-08-16",-87.415333,32.893534
"2017-07-15",-87.406687,32.899787
"2021-05-07",-87.398914,32.951498
"2021-05-07",-87.397606,32.952869
"2021-07-10",-87.397294,32.950156
"2021-05-07",-87.397268,32.948795
"2021-06-24",-87.397336,32.897137
"2021-07-26",-87.406687,32.899787
"2021-05-23",-87.446131,32.898842
"2021-05-07",-87.418704,32.926835
"2021-05-07",-87.428895,32.922166
"2021-05-07",-87.433389,32.921617
"2021-08-11",-87.432705,32.977665
"2021-07-10",-87.432614,32.957884
"2021-07-10",-87.3944,32.949102
"2021-05-07",-87.395672,32.949358
"2019-07-18",-99.184204,47.206173
"2019-07-27",-99.171564,47.205682
"2019-07-02",-99.169577,47.207302
"2019-07-18",-99.16681,47.207842
"2019-07-18",-99.171961,47.209998
"2019-07-18",-99.118452,47.163711
"2019-07-18",-99.115691,47.163429
"2019-07-18",-99.05087,47.173174
"2019-08-19",-99.051268,47.171565
"2019-08-03",-99.058774,47.16941
"2019-06-25",-99.111308,47.154005
"2019-07-18",-99.114094,47.156969
"2019-07-27",-99.185022,47.210512
"2019-08-28",-99.173924,47.202167
"2019-09-13",-99.11068,47.160965
"2019-07-18",-99.110281,47.162314
"2019-07-18",-99.109882,47.163131
"2019-07-27",-99.057536,47.119264
"2019-09-04",-99.166392,47.19814
"2019-07-18",-99.110683,47.16475
"2020-07-27",-100.91806,46.770139
"2020-08-05",-100.919713,46.772266
"2020-08-05",-100.913769,46.770749
"2020-08-05",-100.916842,46.769079
"2020-08-05",-100.916361,46.765843
"2020-07-27",-100.912511,46.76806
"2020-07-04",-100.904219,46.811941
"2020-08-05",-100.915884,46.786096
"2020-07-04",-100.915127,46.786915
"2020-07-27",-100.911927,46.785603
"2020-07-04",-100.907936,46.783513
"2020-07-04",-100.911965,46.798586
"2020-07-04",-100.914474,46.801783
"2020-07-04",-100.916415,46.800934
"2020-08-05",-100.917702,46.781753
"2020-08-05",-100.921628,46.781417
"2020-08-05",-100.920393,46.779813
"2020-08-05",-100.919404,46.774433
"2020-08-05",-100.915421,46.806092
"2020-08-05",-100.903673,46.80763
"2016-06-16",-99.242763,47.131002
"2016-06-23",-99.243528,47.12829
"2016-06-23",-99.246302,47.127465
"2016-09-11",-99.245921,47.129092
"2016-08-03",-99.257768,47.128258
"2016-08-03",-99.239944,47.118581
"2016-08-03",-99.253801,47.12584
"2016-06-16",-99.26727,47.130118
"2016-06-16",-99.249895,47.134755
"2016-08-03",-99.247579,47.146637
"2016-08-10",-99.247173,47.142318
"2016-08-10",-99.251928,47.149339
"2016-06-16",-99.232896,47.136134
"2016-08-03",-99.255109,47.148243
"2016-08-10",-99.21116,47.142128
"2016-08-03",-99.257096,47.149296
"2016-08-10",-99.232933,47.145051
"2016-07-25",-99.263444,47.146348
"2016-08-10",-99.225413,47.146681
"2016-08-10",-99.262648,47.151171
"2021-10-11",-99.242763,47.131002
"2021-10-11",-99.245921,47.129092
"2021-10-11",-99.246302,47.127465
"2021-10-04",-99.257768,47.128258
"2021-10-11",-99.253801,47.12584
"2021-06-21",-99.249895,47.134755
"2021-10-11",-99.263721,47.129592
"2021-10-11",-99.232896,47.136134
"2021-09-09",-99.262648,47.151171
"2021-08-24",-99.263444,47.146348
"2021-10-11",-99.225413,47.146681
"2021-10-11",-99.232933,47.145051
"2021-09-18",-99.229336,47.137759
"2021-10-11",-99.251928,47.149339
"2021-08-17",-99.247579,47.146637
"2021-10-04",-99.21116,47.142128
"2021-10-11",-99.247173,47.142318
"2021-10-11",-99.23405,47.129131
"2021-10-11",-99.243528,47.12829
"2021-10-11",-99.239944,47.118581
"2021-06-03",-104.746715,40.818371
"2021-07-05",-104.747096,40.817297
"2021-06-19",-104.750288,40.817292
"2021-07-05",-104.748858,40.818931
"2021-07-05",-104.71284,40.821979
"2021-07-05",-104.707164,40.818451
"2021-07-05",-104.696873,40.81275
"2021-07-05",-104.697947,40.807905
"2021-07-05",-104.748078,40.814769
"2021-06-19",-104.699535,40.850866
"2021-06-19",-104.745903,40.82612
"2021-07-05",-104.681398,40.85001
"2021-06-12",-104.756306,40.804501
"2021-07-05",-104.749212,40.798822
"2021-07-05",-104.683832,40.861915
"2021-06-12",-104.729248,40.810934
"2021-06-19",-104.703366,40.866286
"2021-06-19",-104.771251,40.802126
"2021-06-12",-104.728006,40.853093
"2021-06-19",-104.744736,40.853133
"2020-09-04",-105.54091,40.186823
"2020-01-08",-105.512508,40.203699
"2020-07-02",-105.546207,40.27733
"2020-01-24",-105.546756,40.275899
"2020-01-08",-105.468403,40.197385
"2020-05-31",-105.491303,40.195931
"2020-08-03",-105.481127,40.20327
"2020-10-06",-105.526306,40.167943
"2020-12-25",-105.543533,40.158144
"2020-01-24",-105.475488,40.154382
"2017-11-17",-103.029801,40.460053
"2017-11-17",-103.031538,40.461168
"2017-12-19",-103.035332,40.463935
"2017-06-26",-103.0346,40.465261
"2017-06-10",-103.025102,40.472029
"2017-08-29",-103.018333,40.473273
"2017-08-13",-103.016662,40.469719
"2017-06-10",-103.011685,40.470725
"2017-06-10",-103.011749,40.468561
"2017-08-29",-103.019238,40.478666
"2017-06-10",-103.018821,40.480827
"2017-08-29",-103.011866,40.47639
"2019-06-29",-97.57995,33.397578
"2019-05-19",-97.568252,33.403397
"2019-05-19",-97.58341,33.403571
"2019-05-19",-97.569922,33.399913
"2019-05-19",-97.570531,33.401799
"2019-05-19",-97.570476,33.404775
"2019-05-19",-97.597098,33.414259
"2019-07-15",-97.595224,33.409931
"2019-05-19",-97.619581,33.399631
"2019-05-19",-97.646691,33.378824
"2019-06-20",-97.594595,33.369609
"2019-05-19",-97.602762,33.3832
"2019-05-19",-97.569922,33.398814
"2019-05-19",-97.572393,33.406164
"2019-05-12",-97.57765,33.321251
"2019-05-19",-97.583638,33.329427
"2019-05-19",-97.568339,33.397987
"2019-05-19",-97.567356,33.398512
"2019-06-20",-97.595151,33.375278
"2019-05-19",-97.569543,33.403422
"2018-09-28",-99.058566,35.408094
"2018-07-10",-99.06056,35.399175
"2018-07-10",-99.063188,35.395379
"2018-07-10",-99.059225,35.404309
"2018-05-16",-99.058568,35.405108
"2018-07-10",-99.064829,35.402943
"2018-07-10",-99.069797,35.400509
"2018-08-27",-99.057569,35.410788
"2018-09-28",-99.056266,35.408887
"2018-05-07",-99.06485,35.411053
"2018-09-28",-99.056933,35.413507
"2018-08-27",-99.069792,35.412139
"2018-05-23",-99.058259,35.412699
"2018-05-23",-99.074095,35.411869
"2018-05-23",-99.085338,35.41213
"2018-05-23",-99.057264,35.419991
"2018-05-23",-99.080041,35.404299
"2018-05-23",-99.050317,35.420795
"2018-05-23",-99.052304,35.419716
"2018-05-16",-99.048669,35.420259
"2020-07-14",-110.634896,44.932467
"2020-07-14",-110.631377,44.948383
"2020-07-14",-110.59138,44.957159
"2020-04-25",-110.395165,44.916045
"2020-07-14",-110.533202,44.954777
"2020-09-16",-110.433659,44.944613
"2020-04-09",-110.432189,44.938373
"2020-09-16",-110.418459,44.904015
"2020-09-16",-110.501884,44.970313
"2020-07-14",-110.539286,44.954799
"2020-07-14",-110.540441,44.953449
"2020-07-14",-110.538939,44.951556
"2020-07-14",-110.540081,44.950475
"2020-07-14",-110.537804,44.949928
"2020-07-14",-110.544609,44.95536
"2020-09-16",-110.537032,44.953436
"2020-07-14",-110.428945,44.917831
"2020-09-16",-110.562787,44.971091
"2017-08-09",-109.403726,38.21093
"2017-08-09",-109.397418,38.233269
"2017-12-15",-109.349483,38.261284
"2016-12-28",-109.344632,38.26229
"2017-02-14",-109.34184,38.265495
"2017-08-09",-109.413674,38.257569
"2017-08-09",-109.423272,38.258224
NA,NA,NA
"2017-08-09",-109.390298,38.245899
"2017-08-09",-109.389607,38.245635
"2017-08-09",-109.414698,38.210793
"2017-08-09",-109.406596,38.236381
"2017-08-09",-109.389977,38.24454
"2019-07-16",-105.565041,40.051247
"2019-08-17",-105.581501,40.043059
"2019-07-16",-105.547043,40.041058
"2019-07-16",-105.558975,40.042345
"2019-08-17",-105.584355,40.04845
"2019-08-17",-105.585046,40.04979
"2019-01-05",-105.555396,40.033991
"2019-07-16",-105.562157,40.03774
"2019-08-17",-105.585058,40.04898
"2019-07-16",-105.542505,40.048378
"2017-08-04",-106.840435,32.590028
"2017-07-19",-106.841383,32.589481
"2017-07-19",-106.843322,32.591348
"2017-08-04",-106.84334,32.592144
"2017-09-05",-106.856765,32.607919
"2017-09-05",-106.82446,32.590562
"2017-08-04",-106.86076,32.630328
"2017-09-05",-106.838099,32.600614
"2017-09-05",-106.847936,32.628336
"2017-09-05",-106.83769,32.611448
"2017-09-05",-106.797359,32.593905
"2017-09-05",-106.826155,32.611356
"2017-09-05",-106.802046,32.60493
"2017-09-05",-106.803388,32.575696
"2021-09-05",-110.838435,31.910358
"2021-08-20",-110.833349,31.911703
"2021-08-20",-110.832717,31.910884
"2021-09-05",-110.856598,31.870334
"2021-08-20",-110.910239,31.795656
"2021-09-05",-110.917189,31.840609
"2021-09-05",-110.815262,31.906778
"2021-08-20",-110.874932,31.897668
"2021-09-05",-110.823985,31.828844
"2021-09-05",-110.818853,31.862142
"2021-09-05",-110.835571,31.908716
"2021-08-20",-110.847005,31.905498
"2021-09-05",-110.835912,31.909824
"2021-08-20",-110.909297,31.800537
"2021-09-05",-110.870885,31.845427
"2021-09-05",-110.908251,31.897965
"2021-08-20",-110.893755,31.809753
"2021-09-05",-110.843902,31.860538
"2021-09-05",-110.81472,31.867013
"2021-08-20",-110.833359,31.909531
"2021-08-20",-110.887014,31.874117
"2022-01-09",-112.43611,40.182614
"2022-01-09",-112.478445,40.151789
"2022-01-16",-112.456226,40.150745
"2021-11-13",-112.467435,40.212498
"2022-01-16",-112.431854,40.180775
"2021-10-21",-112.505431,40.193889
"2022-01-16",-112.455004,40.176961
"2022-01-16",-112.454652,40.17589
"2021-11-13",-112.497129,40.201043
"2022-01-16",-112.43782,40.1972
"2019-05-17",-121.863912,45.840576
"2019-07-20",-121.993608,45.826426
"2019-07-20",-121.968998,45.819757
"2019-07-20",-121.998707,45.822941
"2019-07-13",-122.017923,45.826107
"2019-07-20",-121.983393,45.834707
"2019-10-24",-122.001901,45.835945
"2019-10-24",-122.018935,45.835857
"2019-07-20",-121.960577,45.822925
"2019-06-18",-121.957115,45.822279
"2019-07-20",-121.958667,45.823126
"2019-10-01",-121.958225,45.826901
"2019-04-19",-119.734564,37.101658
"2019-04-10",-119.728168,37.111276
"2019-04-19",-119.731615,37.112827
"2019-03-09",-119.746305,37.108972
"2019-04-10",-119.748517,37.1235
"2018-12-28",-119.753247,37.113927
"2019-04-10",-119.749115,37.102924
"2019-04-10",-119.759842,37.127266
"2019-04-03",-119.720266,37.078744
"2019-04-03",-119.716137,37.077219
"2019-03-18",-119.72024,37.106602
"2019-03-09",-119.721851,37.104397
"2019-12-15",-119.717046,37.08368
"2019-04-19",-119.735218,37.110011
"2019-04-19",-119.738492,37.117532
"2019-04-03",-119.720354,37.081979
"2019-04-10",-119.730379,37.116632
"2019-12-31",-119.729168,37.101235
"2019-04-19",-119.717536,37.107458
"2019-12-31",-119.743324,37.082813
"2018-01-26",-119.281566,37.025056
"2018-01-26",-119.281763,37.030703
"2018-10-09",-119.268722,37.034451
"2018-06-19",-119.269313,37.031452
"2018-10-25",-119.276287,37.0292
"2018-05-18",-119.249997,37.028597
"2018-06-03",-119.257548,37.033029
"2018-11-10",-119.263245,37.032124
"2018-10-25",-119.250835,37.033983
"2018-06-03",-119.252227,37.035342
"2018-12-12",-119.273529,37.037898
"2018-12-12",-119.26273,37.037301
"2018-10-25",-119.269483,37.037426
"2018-11-10",-119.256677,37.037935
"2022-01-05",-119.035693,36.978454
"2021-10-01",-119.042558,37.022379
"2021-01-18",-119.049096,37.014434
"2021-08-14",-119.041671,36.974821
"2021-01-02",-119.010675,37.002101
"2022-01-05",-119.009069,37.005149
"2021-10-01",-119.044357,36.988308
"2021-01-02",-119.002986,37.004153
"2021-01-02",-119.01647,36.976667
"2021-10-01",-119.009507,37.008938
"2017-07-27",-149.591302,68.625975
"2017-07-27",-149.629355,68.616768
"2017-07-27",-149.637775,68.619334
"2017-07-04",-149.642461,68.640255
"2017-07-11",-149.564239,68.576305
"2017-07-04",-149.280182,68.622127
"2017-07-04",-149.528532,68.560148
"2017-07-11",-149.334812,68.61519
"2017-07-11",-149.548584,68.594322
"2017-07-11",-149.324278,68.627436
"2017-07-04",-149.347229,68.627943
"2017-07-11",-149.492276,68.60512
"2017-07-18",-149.375519,68.665514
"2017-07-27",-149.54318,68.585776
"2017-07-18",-149.369752,68.666666
"2017-07-11",-149.545738,68.621266
"2017-07-18",-149.381292,68.664072
"2017-07-18",-149.362189,68.658157
"2019-07-14",-147.520277,65.169192
"2019-06-10",-147.527149,65.163534
"2019-07-30",-147.504653,65.155786
"2019-07-21",-147.569318,65.156637
"2019-07-14",-147.512957,65.155247
"2018-03-21",-145.739248,63.88224
"2018-07-20",-145.742977,63.880889
